,x,y,price_level,category,predicted_success,distance_to_water,restaurant_density,crime_count,population,share_under_18_years_old,share_65_year_olds_and_older,share_foreigners,population_with_migration_background,share_population_with_migration_background,households,share_one_person_households,share_households_with_children,share_households_with_single_parents,population_density,employment_quote_in_%,share_unemployed_people,sum_of_incomes_per_tax_reliable_person_in_EUR,prices_for_properties,prices_for_condominiums,share_students_in_Gymnasium,car_density
581,575645.0,5927563,€,hotdogs,0.8811215240005648,25.075029999999998,0,,23715.0,23.5,8.252161079,16.63925785,15234.0,64.28390581,9596.0,29.86661109,33.53480617,26.38284649,5640.730327,57.66946191,5.607966457000001,28633.0,275,.    ,39.87538941,331.2249631
597,575645.0,5943563,€,hotdogs,0.8811215240005648,79.6063,0,2905.0,34634.0,17.3,20.202691,11.4078651,10321.0,29.80622058,17660.0,47.18006795,21.3193658,26.32138114,4210.120841,60.70561222,4.879233453,31603.0,444,2701,38.08584114,383.81359360000005
594,575645.0,5940563,€,hotdogs,0.8811215240005648,156.80445,0,5976.0,90631.0,17.3,22.67215412,12.51117167,28324.0,31.26579903,46401.0,46.10460981,20.45861081,26.96723902,3411.543072,58.15357766,5.108202443,33419.0,418,2670,41.36980909,397.46885719999995
588,575645.0,5934563,€,hotdogs,0.8811215240005648,79.2688,0,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
586,575645.0,5932563,€,hotdogs,0.8811215240005648,63.91425,0,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
585,575645.0,5931563,€,hotdogs,0.8811215240005648,320.51477,0,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
584,575645.0,5930563,€,hotdogs,0.8811215240005648,37.805279999999996,0,,39575.0,15.7,23.85091598,12.14150347,15284.0,38.65452706,20782.0,48.27254355,18.36204408,28.95702306,3033.740493,60.61461398,5.017094697,29127.0,388,2412,41.41755063,367.6058118
583,575645.0,5929563,€,hotdogs,0.8811215240005648,44.15055,0,,39575.0,15.7,23.85091598,12.14150347,15284.0,38.65452706,20782.0,48.27254355,18.36204408,28.95702306,3033.740493,60.61461398,5.017094697,29127.0,388,2412,41.41755063,367.6058118
582,575645.0,5928563,€,hotdogs,0.8811215240005648,45.32587,0,585.0,1584.0,14.5,16.41414141,26.32575758,541.0,34.1540404,677.0,50.22156573,16.83899557,20.175438600000003,167.2757325,38.27919227,3.511852502,30575.0,207,.    ,32.91139241,366.1616162
564,574645.0,5943563,€,hotdogs,0.8811215240005648,50.787409999999994,0,2905.0,34634.0,17.3,20.202691,11.4078651,10321.0,29.80622058,17660.0,47.18006795,21.3193658,26.32138114,4210.120841,60.70561222,4.879233453,31603.0,444,2701,38.08584114,383.81359360000005
523,573645.0,5934563,€,hotdogs,0.8811215240005648,51.09564,0,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
563,574645.0,5942563,€,hotdogs,0.8811215240005648,183.18865,0,2905.0,34634.0,17.3,20.202691,11.4078651,10321.0,29.80622058,17660.0,47.18006795,21.3193658,26.32138114,4210.120841,60.70561222,4.879233453,31603.0,444,2701,38.08584114,383.81359360000005
562,574645.0,5941563,€,hotdogs,0.8811215240005648,153.78312,0,2905.0,34634.0,17.3,20.202691,11.4078651,10321.0,29.80622058,17660.0,47.18006795,21.3193658,26.32138114,4210.120841,60.70561222,4.879233453,31603.0,444,2701,38.08584114,383.81359360000005
556,574645.0,5935563,€,hotdogs,0.8811215240005648,44.33894,0,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
555,574645.0,5934563,€,hotdogs,0.8811215240005648,65.05951999999999,0,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
554,574645.0,5933563,€,hotdogs,0.8811215240005648,54.02893,0,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
551,574645.0,5930563,€,hotdogs,0.8811215240005648,105.42291999999999,0,,39575.0,15.7,23.85091598,12.14150347,15284.0,38.65452706,20782.0,48.27254355,18.36204408,28.95702306,3033.740493,60.61461398,5.017094697,29127.0,388,2412,41.41755063,367.6058118
550,574645.0,5929563,€,hotdogs,0.8811215240005648,11.20941,0,585.0,1584.0,14.5,16.41414141,26.32575758,541.0,34.1540404,677.0,50.22156573,16.83899557,20.175438600000003,167.2757325,38.27919227,3.511852502,30575.0,207,.    ,32.91139241,366.1616162
549,574645.0,5928563,€,hotdogs,0.8811215240005648,215.09743999999998,0,585.0,1584.0,14.5,16.41414141,26.32575758,541.0,34.1540404,677.0,50.22156573,16.83899557,20.175438600000003,167.2757325,38.27919227,3.511852502,30575.0,207,.    ,32.91139241,366.1616162
377,568645.0,5927563,€,hotdogs,0.8811215240005648,79.42993,0,6671.0,55074.0,20.9,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
374,568645.0,5924563,€,hotdogs,0.8811215240005648,290.44454,0,291.0,,,,,,,,,,,,,,,,,,
375,568645.0,5925563,€,hotdogs,0.8811215240005648,24.64743,0,6671.0,55074.0,20.9,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
116,557645.0,5936563,€,hotdogs,0.8811215240005648,311.85916000000003,0,2901.0,31047.0,16.4,12.83537862,24.25677199,11413.0,36.75447636,16486.0,59.26240446,17.09329128,24.34350603,2945.363973,54.56384991,6.356398187999999,33565.0,674,3739,41.55555556,283.31239730000004
139,558645.0,5940563,€,hotdogs,0.8811215240005648,133.81107,0,2653.0,32403.0,16.3,22.26337068,15.93679598,11306.0,34.92956006,17297.0,49.37850494,18.86454298,26.23352743,3714.9386219999997,58.99093189,5.686860891,30938.0,455,2775,38.94472362,356.1090023
138,558645.0,5939563,€,hotdogs,0.8811215240005648,21.044729999999998,0,2339.0,36053.0,19.9,18.41733004,19.47133387,16821.0,46.66407745,17530.0,44.54078722,23.42840844,29.24275627,5729.666455,55.42302595,7.742294045,26665.0,445,2755,34.55565142,325.93681519999996
137,558645.0,5938563,€,hotdogs,0.8811215240005648,176.40373,0,2339.0,36053.0,19.9,18.41733004,19.47133387,16821.0,46.66407745,17530.0,44.54078722,23.42840844,29.24275627,5729.666455,55.42302595,7.742294045,26665.0,445,2755,34.55565142,325.93681519999996
131,558645.0,5932563,€,hotdogs,0.8811215240005648,8.3315,0,132.0,,,,,,,,,,,,,,,,,,
128,558645.0,5929563,€,hotdogs,0.8811215240005648,24.78937,0,84.0,,,,,,,,,,,,,,,,,,
127,558645.0,5928563,€,hotdogs,0.8811215240005648,16.74157,0,47.0,,,,,,,,,,,,,,,,,,
126,558645.0,5927563,€,hotdogs,0.8811215240005648,125.24236,0,907.0,16862.0,19.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
125,558645.0,5926563,€,hotdogs,0.8811215240005648,17.207710000000002,0,907.0,16862.0,19.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
123,558645.0,5924563,€,hotdogs,0.8811215240005648,200.68143999999998,0,907.0,16862.0,19.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
122,558645.0,5923563,€,hotdogs,0.8811215240005648,572.0670200000001,0,907.0,16862.0,19.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
121,558645.0,5922563,€,hotdogs,0.8811215240005648,43.19751,0,907.0,16862.0,19.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
120,557645.0,5940563,€,hotdogs,0.8811215240005648,80.27877,0,2339.0,36053.0,19.9,18.41733004,19.47133387,16821.0,46.66407745,17530.0,44.54078722,23.42840844,29.24275627,5729.666455,55.42302595,7.742294045,26665.0,445,2755,34.55565142,325.93681519999996
111,557645.0,5931563,€,hotdogs,0.8811215240005648,223.96482999999998,0,644.0,,,,,,,,,,,,,,,,,,
141,559645.0,5923563,€,hotdogs,0.8811215240005648,68.43178,0,1593.0,21798.0,17.1,15.76750161,23.49298101,9537.0,43.75172034,12044.0,55.20591166,18.93058784,26.57894737,1676.2235150000001,57.12126191,5.987512323,30132.0,314,2478,32.427695,286.8153042
110,557645.0,5930563,€,hotdogs,0.8811215240005648,95.45031999999999,0,644.0,,,,,,,,,,,,,,,,,,
107,557645.0,5927563,€,hotdogs,0.8811215240005648,330.12602999999996,0,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
106,557645.0,5926563,€,hotdogs,0.8811215240005648,31.26535,0,907.0,16862.0,19.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
103,557645.0,5923563,€,hotdogs,0.8811215240005648,17.94898,0,907.0,16862.0,19.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
101,556645.0,5938563,€,hotdogs,0.8811215240005648,50.02959,0,2339.0,36053.0,19.9,18.41733004,19.47133387,16821.0,46.66407745,17530.0,44.54078722,23.42840844,29.24275627,5729.666455,55.42302595,7.742294045,26665.0,445,2755,34.55565142,325.93681519999996
98,556645.0,5935563,€,hotdogs,0.8811215240005648,205.27182,0,1941.0,26140.0,20.0,22.60902831,17.29915838,10230.0,39.15639593,13046.0,46.62731872,22.71960754,28.84615385,3605.098426,52.42154448,6.642672223,43177.0,786,3216,44.29799427,350.6885998
95,556645.0,5932563,€,hotdogs,0.8811215240005648,8.18121,0,644.0,,,,,,,,,,,,,,,,,,
94,556645.0,5931563,€,hotdogs,0.8811215240005648,203.23388,0,644.0,,,,,,,,,,,,,,,,,,
93,556645.0,5930563,€,hotdogs,0.8811215240005648,155.95151,0,644.0,,,,,,,,,,,,,,,,,,
90,556645.0,5927563,€,hotdogs,0.8811215240005648,26.35251,0,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
89,556645.0,5926563,€,hotdogs,0.8811215240005648,165.04245,0,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
86,556645.0,5923563,€,hotdogs,0.8811215240005648,233.50323999999998,0,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
140,558645.0,5941563,€,hotdogs,0.8811215240005648,157.35365,0,2653.0,32403.0,16.3,22.26337068,15.93679598,11306.0,34.92956006,17297.0,49.37850494,18.86454298,26.23352743,3714.9386219999997,58.99093189,5.686860891,30938.0,455,2775,38.94472362,356.1090023
142,559645.0,5924563,€,hotdogs,0.8811215240005648,338.98677000000004,0,1593.0,21798.0,17.1,15.76750161,23.49298101,9537.0,43.75172034,12044.0,55.20591166,18.93058784,26.57894737,1676.2235150000001,57.12126191,5.987512323,30132.0,314,2478,32.427695,286.8153042
189,561645.0,5923563,€,hotdogs,0.8811215240005648,141.34107,0,1593.0,21798.0,17.1,15.76750161,23.49298101,9537.0,43.75172034,12044.0,55.20591166,18.93058784,26.57894737,1676.2235150000001,57.12126191,5.987512323,30132.0,314,2478,32.427695,286.8153042
166,560645.0,5926563,€,hotdogs,0.8811215240005648,225.8947,0,47.0,,,,,,,,,,,,,,,,,,
187,561645.0,5921563,€,hotdogs,0.8811215240005648,23.29886,0,,24324.0,16.7,21.06150304,16.58855451,9030.0,37.14826395,12985.0,49.62649211,19.10666153,26.1185006,2916.8505149999996,56.90429502,5.781516857000001,32988.0,307,2123,42.8021555,363.7970729
185,561645.0,5919563,€,hotdogs,0.8811215240005648,17.524810000000002,0,375.0,8850.0,15.3,29.46892655,10.03389831,2270.0,25.65551537,4641.0,43.07261366,18.72441284,23.59033372,1514.514835,58.63135511,3.421612217,36313.0,323,2056,61.53846154,439.54802259999997
184,560645.0,5944563,€,hotdogs,0.8811215240005648,125.77401,0,1848.0,29409.0,18.6,20.0584855,13.83590057,9101.0,30.94736126,14247.0,42.94237383,23.09959992,24.12640535,3285.6438359999997,57.74692332,4.828021458,37866.0,466,2750,40.34582133,411.7787072
182,560645.0,5942563,€,hotdogs,0.8811215240005648,72.09938000000001,0,1848.0,29409.0,18.6,20.0584855,13.83590057,9101.0,30.94736126,14247.0,42.94237383,23.09959992,24.12640535,3285.6438359999997,57.74692332,4.828021458,37866.0,466,2750,40.34582133,411.7787072
181,560645.0,5941563,€,hotdogs,0.8811215240005648,56.240719999999996,0,2653.0,32403.0,16.3,22.26337068,15.93679598,11306.0,34.92956006,17297.0,49.37850494,18.86454298,26.23352743,3714.9386219999997,58.99093189,5.686860891,30938.0,455,2775,38.94472362,356.1090023
180,560645.0,5940563,€,hotdogs,0.8811215240005648,133.09727,0,2653.0,32403.0,16.3,22.26337068,15.93679598,11306.0,34.92956006,17297.0,49.37850494,18.86454298,26.23352743,3714.9386219999997,58.99093189,5.686860891,30938.0,455,2775,38.94472362,356.1090023
172,560645.0,5932563,€,hotdogs,0.8811215240005648,42.32772,0,132.0,,,,,,,,,,,,,,,,,,
171,560645.0,5931563,€,hotdogs,0.8811215240005648,9.79727,0,132.0,,,,,,,,,,,,,,,,,,
170,560645.0,5930563,€,hotdogs,0.8811215240005648,60.971109999999996,0,132.0,,,,,,,,,,,,,,,,,,
169,560645.0,5929563,€,hotdogs,0.8811215240005648,62.47231,0,84.0,,,,,,,,,,,,,,,,,,
168,560645.0,5928563,€,hotdogs,0.8811215240005648,85.72655,0,84.0,,,,,,,,,,,,,,,,,,
167,560645.0,5927563,€,hotdogs,0.8811215240005648,149.61293999999998,0,47.0,,,,,,,,,,,,,,,,,,
165,560645.0,5925563,€,hotdogs,0.8811215240005648,25.345679999999998,0,907.0,16862.0,19.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
143,559645.0,5925563,€,hotdogs,0.8811215240005648,17.665760000000002,0,907.0,16862.0,19.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
164,560645.0,5924563,€,hotdogs,0.8811215240005648,454.89959000000005,0,1593.0,21798.0,17.1,15.76750161,23.49298101,9537.0,43.75172034,12044.0,55.20591166,18.93058784,26.57894737,1676.2235150000001,57.12126191,5.987512323,30132.0,314,2478,32.427695,286.8153042
163,560645.0,5923563,€,hotdogs,0.8811215240005648,40.95017,0,1593.0,21798.0,17.1,15.76750161,23.49298101,9537.0,43.75172034,12044.0,55.20591166,18.93058784,26.57894737,1676.2235150000001,57.12126191,5.987512323,30132.0,314,2478,32.427695,286.8153042
162,560645.0,5919563,€,hotdogs,0.8811215240005648,32.96904,0,,24324.0,16.7,21.06150304,16.58855451,9030.0,37.14826395,12985.0,49.62649211,19.10666153,26.1185006,2916.8505149999996,56.90429502,5.781516857000001,32988.0,307,2123,42.8021555,363.7970729
161,559645.0,5943563,€,hotdogs,0.8811215240005648,63.74945,0,1848.0,29409.0,18.6,20.0584855,13.83590057,9101.0,30.94736126,14247.0,42.94237383,23.09959992,24.12640535,3285.6438359999997,57.74692332,4.828021458,37866.0,466,2750,40.34582133,411.7787072
160,559645.0,5942563,€,hotdogs,0.8811215240005648,110.97263000000001,0,1848.0,29409.0,18.6,20.0584855,13.83590057,9101.0,30.94736126,14247.0,42.94237383,23.09959992,24.12640535,3285.6438359999997,57.74692332,4.828021458,37866.0,466,2750,40.34582133,411.7787072
157,559645.0,5939563,€,hotdogs,0.8811215240005648,83.50338,0,2653.0,32403.0,16.3,22.26337068,15.93679598,11306.0,34.92956006,17297.0,49.37850494,18.86454298,26.23352743,3714.9386219999997,58.99093189,5.686860891,30938.0,455,2775,38.94472362,356.1090023
154,559645.0,5936563,€,hotdogs,0.8811215240005648,292.68973,0,2901.0,31047.0,16.4,12.83537862,24.25677199,11413.0,36.75447636,16486.0,59.26240446,17.09329128,24.34350603,2945.363973,54.56384991,6.356398187999999,33565.0,674,3739,41.55555556,283.31239730000004
149,559645.0,5931563,€,hotdogs,0.8811215240005648,5.80512,0,132.0,,,,,,,,,,,,,,,,,,
147,559645.0,5929563,€,hotdogs,0.8811215240005648,211.59607999999997,0,84.0,,,,,,,,,,,,,,,,,,
146,559645.0,5928563,€,hotdogs,0.8811215240005648,72.77291,0,84.0,,,,,,,,,,,,,,,,,,
145,559645.0,5927563,€,hotdogs,0.8811215240005648,59.244609999999994,0,47.0,,,,,,,,,,,,,,,,,,
144,559645.0,5926563,€,hotdogs,0.8811215240005648,80.88358000000001,0,907.0,16862.0,19.0,19.99169731,14.65425216,8899.0,52.78486268,7579.0,36.62752342,24.68663412,24.85301978,1714.5006210000001,56.91927512,6.800292879,31023.0,238,2193,30.82021541,361.522951
85,556645.0,5922563,€,hotdogs,0.8811215240005648,144.57147,0,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
84,556645.0,5921563,€,hotdogs,0.8811215240005648,10.97988,0,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
83,555645.0,5938563,€,hotdogs,0.8811215240005648,16.27531,0,1941.0,26140.0,20.0,22.60902831,17.29915838,10230.0,39.15639593,13046.0,46.62731872,22.71960754,28.84615385,3605.098426,52.42154448,6.642672223,43177.0,786,3216,44.29799427,350.6885998
23,551645.0,5937563,€,hotdogs,0.8811215240005648,80.70947,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
38,552645.0,5938563,€,hotdogs,0.8811215240005648,228.76093999999998,0,,9430.0,19.6,20.93319194,13.48886532,2253.0,23.90197327,4642.0,46.03619129999999,22.79190004,22.02268431,1643.9501,50.80563948,4.800268546,43584.0,719,3165,58.43949045,393.5312831
36,552645.0,5936563,€,hotdogs,0.8811215240005648,15.00885,0,,9430.0,19.6,20.93319194,13.48886532,2253.0,23.90197327,4642.0,46.03619129999999,22.79190004,22.02268431,1643.9501,50.80563948,4.800268546,43584.0,719,3165,58.43949045,393.5312831
33,552645.0,5933563,€,hotdogs,0.8811215240005648,9.12231,0,644.0,,,,,,,,,,,,,,,,,,
32,552645.0,5932563,€,hotdogs,0.8811215240005648,7.881489999999999,0,644.0,,,,,,,,,,,,,,,,,,
31,552645.0,5931563,€,hotdogs,0.8811215240005648,306.35115,0,186.0,4954.0,21.7,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
30,552645.0,5930563,€,hotdogs,0.8811215240005648,394.6786,0,186.0,4954.0,21.7,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
29,552645.0,5929563,€,hotdogs,0.8811215240005648,298.72038,0,186.0,4954.0,21.7,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
28,552645.0,5928563,€,hotdogs,0.8811215240005648,44.07526,0,186.0,4954.0,21.7,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
27,552645.0,5927563,€,hotdogs,0.8811215240005648,156.42369,0,186.0,4954.0,21.7,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
26,551645.0,5940563,€,hotdogs,0.8811215240005648,142.99548000000001,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
25,551645.0,5939563,€,hotdogs,0.8811215240005648,249.55935,0,,9430.0,19.6,20.93319194,13.48886532,2253.0,23.90197327,4642.0,46.03619129999999,22.79190004,22.02268431,1643.9501,50.80563948,4.800268546,43584.0,719,3165,58.43949045,393.5312831
24,551645.0,5938563,€,hotdogs,0.8811215240005648,55.9823,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
22,551645.0,5936563,€,hotdogs,0.8811215240005648,726.26145,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
82,555645.0,5937563,€,hotdogs,0.8811215240005648,54.537690000000005,0,1941.0,26140.0,20.0,22.60902831,17.29915838,10230.0,39.15639593,13046.0,46.62731872,22.71960754,28.84615385,3605.098426,52.42154448,6.642672223,43177.0,786,3216,44.29799427,350.6885998
18,551645.0,5932563,€,hotdogs,0.8811215240005648,46.64887,0,38.0,826.0,14.9,18.1598063,23.60774818,308.0,37.37864078,476.0,55.04201681,15.75630252,26.66666667,619.712388,59.5113438,6.631762652999999,31335.0,212,.    ,45.94594595,409.2009685
17,551645.0,5931563,€,hotdogs,0.8811215240005648,219.9921,0,186.0,4954.0,21.7,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
16,551645.0,5929563,€,hotdogs,0.8811215240005648,56.8772,0,186.0,4954.0,21.7,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
15,551645.0,5928563,€,hotdogs,0.8811215240005648,135.28398,0,186.0,4954.0,21.7,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
14,550645.0,5941563,€,hotdogs,0.8811215240005648,244.24617,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
13,550645.0,5940563,€,hotdogs,0.8811215240005648,25.14648,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
11,550645.0,5938563,€,hotdogs,0.8811215240005648,72.57596,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
9,550645.0,5936563,€,hotdogs,0.8811215240005648,227.88083999999998,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
6,549645.0,5939563,€,hotdogs,0.8811215240005648,113.46075,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
5,549645.0,5938563,€,hotdogs,0.8811215240005648,19.25995,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
3,549645.0,5936563,€,hotdogs,0.8811215240005648,51.66988,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
2,549645.0,5935563,€,hotdogs,0.8811215240005648,43.378,0,912.0,15192.0,18.3,30.6345445,7.319641917,2569.0,16.9191254,7742.0,45.32420563,21.3123224,18.90909091,909.4910389,51.9423938,3.485416919,65855.0,604,3870,65.90198123,443.5229068
39,553645.0,5924563,€,hotdogs,0.8811215240005648,122.20964,0,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
40,553645.0,5925563,€,hotdogs,0.8811215240005648,17.707420000000003,0,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
41,553645.0,5926563,€,hotdogs,0.8811215240005648,477.27299000000005,0,2011.0,28991.0,19.3,20.81680522,15.80835432,12885.0,44.46783545,13506.0,38.94565378,23.25633052,25.46959567,1287.148774,55.54343677,7.0076893710000006,31101.0,266,1993,33.05322129,355.59311510000003
42,553645.0,5927563,€,hotdogs,0.8811215240005648,151.80868,0,186.0,4954.0,21.7,14.6951958,30.25837707,2358.0,47.65561843,2260.0,41.68141593,24.24778761,20.62043796,316.03267900000003,51.03510351,6.510651065,32879.0,204,.    ,32.5648415,381.7117481
