category_restaurant_id,category_alias,category_title
JE7Xdx2AnktyOMmfRTgGxw,international,International
IQQPPRRYJb1UyXKNzc8Zeg,cafes,Cafes
NqVtOzpFzhV0B87jflfsEg,cafes,Cafes
1HkMfnMYeqfdL7H9EsxmYg,kebab,Kebab
SycZ74y8YYNym1BtPd80yg,bakeries,Bakeries
eC3nBIziE0ebdtWGjpsL0Q,steak,Steakhouses
pmfjBbGjE6HF23JPYRXdxw,bistros,Bistros
gk8jYhmGLaS-7YG-K6Bd8Q,foodstands,Food Stands
8avHWRsgk5z-CGajk6gNFQ,foodstands,Food Stands
aPgIAvjpe3C2mA2w4WruSQ,french,French
XinjyDWdj9lD5lX4jRfKNw,bars,Bars
IQ8Bt6YFW5h3SiL2d-G2Qw,spanish,Spanish
JiXDs1z1G_dgUcKiai92CA,italian,Italian
fON6Lh41hCAyoWeCsPoHxQ,german,German
vcrPyTXw554tb2LOaNnGSg,fischbroetchen,Fischbroetchen
-m7HfA7d4pSfam8S3z_zMQ,gastropubs,Gastropubs
l0ytoM68XU9U4J4YNWWVNQ,german,German
md5qBkhEdymCSEhpZuHAJQ,international,International
wpBk63AEw1toamkn9OyCXg,northerngerman,Northern German
3-15oomSsu14SvbHglPRvw,seafood,Seafood
zoRBslYUQm56jVyKO6MmNA,bistros,Bistros
CGTG-D1-opXU6yeHh22onQ,german,German
plbtOwVBMyXtoNlPqn0jIA,cafes,Cafes
JCwyXvqfNtjeA6jW9s6tgg,wine_bars,Wine Bars
nIuV-yqeJayQjEL39De8iQ,cafes,Cafes
wkupX-lPyOsboaLNbP2tCw,sushi,Sushi Bars
tLqTSZGJOXObR9WaGITuGg,seafood,Seafood
NozZB9TyW052Qhge63N65Q,seafood,Seafood
B8Kn9PqEqlvL4EMPvl1x8g,bars,Bars
jIwBJ-HpNLdLA9J6IqBIOw,seafood,Seafood
dpNb9DdmNcPHYZJffibbTw,seafood,Seafood
SvU27HpL5hWW-FX4KUFrKA,cafes,Cafes
vXY7PdAQ9hJY3D2thSaIeg,tea,Tea Rooms
9ufmxoQ0O_ro0_2arLhN0Q,beergarden,Beer Garden
81YEVjmCD-J3TiMoxukZEw,cafes,Cafes
ZEPcY-1xU8MhwXIfr6lhTA,cafes,Cafes
Jm_2qDr4RnqIHw2oA98qsg,modern_european,Modern European
hTATHqbbIFeoPnEvB8mLcg,mediterranean,Mediterranean
nzc7-PoI6gN2nqENAxb_Mg,indpak,Indian
-tsWk3GVgwQK1Tbkml8Lpg,hotdogs,Fast Food
tnayDufFC496volXBPjbWg,italian,Italian
zRxmdUEEh6D9PqkssHdCeQ,cocktailbars,Cocktail Bars
sZQWwZU2gIfBQXUN9KT16w,panasian,Pan Asian
CcwY0E2QLzOraQttSj7pJw,mediterranean,Mediterranean
SUxv4B7Bg83fRTkG3NY4dA,chinese,Chinese
-tbsQDch3j5sYYSfDj0tZg,cafes,Cafes
X0mS5-c6ES1xNI3RQ9zLpg,burgers,Burgers
EObVY2Iy5wPsnu6thHvPmQ,breakfast_brunch,Breakfast & Brunch
PwnixbNNj6YxpjgCZXA3lQ,vietnamese,Vietnamese
ofxa-7nT9RdNxCdDqZoaxQ,schnitzel,Schnitzel
iJ_ll0vgvroDzBmPm7lncQ,greek,Greek
dbuDvcKN08AwyYSCumGXLw,tradamerican,American (Traditional)
wQk9fn-Vh-TdrgC8j7m0lw,hotdogs,Fast Food
swdw2KoEeSi2QLWHHltnZQ,greek,Greek
PrvsgjS_h1jt_aC2dMhovQ,greek,Greek
A8N57ICSJD8o7yw5XrY9Gg,austrian,Austrian
5Sn38ahcsarLwL27Rsy5NQ,turkish,Turkish
vrlAmOoaKTGM_b4_FMaRdQ,hotdogs,Fast Food
05yN6vX4GZjaksTXtS9yoA,hotdogs,Fast Food
cVtqr-CLZgOP7-5DzRs-FQ,chinese,Chinese
HObQtAcQIPyQujRCkY9yug,seafood,Seafood
33QlrSuFYe5OTSqG3j7i-A,cafes,Cafes
yYwGm74NMQzZOS179rAIyg,serbocroatian,Serbo Croatian
rVH0jMvK1fmqnssif1buPQ,bakeries,Bakeries
aIUJZyGJvftjDPuVqYqW9Q,chinese,Chinese
LIA9nEzM_IPAg7aWOAuvjg,creperies,Creperies
UpKUUfX-1rNcTiUdrg572Q,serbocroatian,Serbo Croatian
m868Wo2MVXJBNb9KPmP8qw,german,German
AbftLz0QRdiLOnsXalRYoQ,thai,Thai
9dvCFiNsQo8C6TDBl0uISg,chinese,Chinese
chtXtxUrBfOBg2xnv4Pmng,japanese,Japanese
o2Q_gZV-bsE8qosWt-WhGQ,thai,Thai
USxtKbQR3IuO_T3c0MzvFg,german,German
Hw_zBQb6RgWlfKvUPGRbGw,burgers,Burgers
qNGzTaDhbOQF0II4JCxNoQ,icecream,Ice Cream & Frozen Yogurt
njz7TykQvXjsOEIEQq1y4Q,italian,Italian
Vb5qu-Ea6peM2tTDIVWNLQ,italian,Italian
8UbB_GIxgk1tNOroj09mEQ,pizza,Pizza
6BHPPmF6uQDYq73PnqzxEw,greek,Greek
w6Dm92b7G1-gbtz-PHL8mQ,cafes,Cafes
kAZuxyhwR97s2JA0FuvzQA,italian,Italian
suw_MF6OSipWvtGXEhHrgg,cafes,Cafes
IjAs7yA-pl9pWUD2hdnzWg,mideastern,Middle Eastern
gvzL8a8TTrR5pCRPJstpVw,persian,Persian/Iranian
hOjo9D91k22wyEkQ6Gqt6w,italian,Italian
7PLnaIdFSUUFl5OFRed03w,greek,Greek
zwMEhTQbJecKggZ5wiDuGg,tapas,Tapas Bars
wlaDsFMS2z29Yj67j8QYiA,hotdogs,Fast Food
kVglpbiclKmu0Dhy_tKiiw,sushi,Sushi Bars
wUamzUwA_iZsZoqzklOMkQ,cafes,Cafes
FC_819RJ4dYEATdp-k0M3A,indpak,Indian
FypjSwLSkEZYTgb3bRKVzg,mediterranean,Mediterranean
sFumAxdxvgCckAhOU0Pq-Q,italian,Italian
zdzOyeeYE3KRxtGn-e516Q,serbocroatian,Serbo Croatian
r0BL2sFl2FT6GI3uNZPJqg,sushi,Sushi Bars
3o1MfZMHEMgVJwYZVzzYpA,german,German
HWAx__OdPIO_ELg144kRKA,cafes,Cafes
Nl0XvJNl2KUnjyLFiG2UlQ,cafes,Cafes
nMijrJXQrciE1x_MiHjwUA,divebars,Dive Bars
d50iW_WqxmB7eV4S1xUfBQ,greek,Greek
d_CbOHTMuJ6Mn55OUMa0pA,chinese,Chinese
59w-EiHeJYR30uHaFYihOg,dimsum,Dim Sum
cb6nU4tV91UrJxs2INPvrQ,themedcafes,Themed Cafes
ayatzs_EgllPALJzSn5IPw,italian,Italian
Cp3yFG7ohoBKwWG_ILttvw,breakfast_brunch,Breakfast & Brunch
w6vJyGm56wNuCByVIc2vAA,cocktailbars,Cocktail Bars
H_n3RVkVBj_REHBbRFXtaw,peruvian,Peruvian
Pqayhl-uAtWJkjgsScmD6Q,hotdogs,Fast Food
198iXNaq8aL6bXMfcY77eQ,tapas,Tapas Bars
-TjCc_R_wADCneFcSvUT9g,tapas,Tapas Bars
9Dx7LiWRyRD8_DoaWogeVA,burgers,Burgers
rDIGPi3QH8zPqldO0gDiMQ,restaurants,Restaurants
ovd8-f6T0zIrIYMkT2UJLQ,cafes,Cafes
CacQKimznlhpw-ZE8oikvw,panasian,Pan Asian
84Ne7rKaImt1X_E3RwcMaQ,vietnamese,Vietnamese
hRVYGLB5d3_RcnE44YWN9w,thai,Thai
nMgHKLdvVL1wlkJxNu2IgQ,icecream,Ice Cream & Frozen Yogurt
Zzk7P2496XTT6kh5_He4BA,german,German
hSLkIK1ubY1lA09sZ8uJVQ,burgers,Burgers
fId4sBspoJcUFKsMoqcv8A,hawaiian,Hawaiian
FMNrFftlD6WfQU7J2gy_WA,italian,Italian
jUz1TaMHdGPr_prW9Ssg8g,indpak,Indian
kR8SktjbVsWSymm2rvuVag,cafes,Cafes
MEf-W5qxqFk7s9WK9H-7pg,greek,Greek
BeGzubS5AozPVnEYFg6ODg,cafes,Cafes
RGaw7YGybkdRy2-OLnJmew,bistros,Bistros
yANhrIckCRuGh6Kb2PisUw,cafes,Cafes
XBn6GyGAw6nz8UIEh4cdaA,creperies,Creperies
VP22-t94GNHCCLBeHRkXqQ,thai,Thai
peiK3BdT5i2JrU_vXst6dg,cakeshop,Patisserie/Cake Shop
ctgYpKQPaRaTni39JZTdQQ,currysausage,Curry Sausage
JhnyX0RXXpdKK-epKH5xMg,austrian,Austrian
EfZZ429ZXqU9HhvGQSn58Q,italian,Italian
o2UUnOBqsKCmQGONQuujeA,bowling,Bowling
SccxPnRtHqq9OMKOnE-ivA,german,German
x-6Kohrtjj1klfZ7wkWs9Q,spanish,Spanish
tgJGHZb-6otC1x-1KQCMcA,hotdogs,Fast Food
oaD5yNLPSvjSUuUkt7CykQ,burgers,Burgers
uequmVCSuU0YSc8_qHza-w,cafes,Cafes
TS7zunN_DHjfalwX5cnf9Q,halal,Halal
wfqu3Ukg1eFbGAQdQbVrzQ,kebab,Kebab
grHx8xf3FePElvDOgIQgZQ,chinese,Chinese
_pTL7e7wmuTBqx2qVjd6kw,bars,Bars
De8NTsIErcyDbdMQ4lKqZA,modern_european,Modern European
WS07YwZlXfrXhiwMUsAEiQ,kebab,Kebab
KC8gSPZJ4kRFJ4yRXUXGWQ,cafes,Cafes
BO3CQV9-N-bppXfAQ_773Q,italian,Italian
-KYCV5jQU6HxHtHTdKNRkQ,breakfast_brunch,Breakfast & Brunch
3SDrbhI0HiAUXxNHmLdOqg,turkish,Turkish
MwFkBnZgT8CXN4hHp3R0bQ,french,French
JBMhEd4jyErLwyJcgWQlGQ,hotdogs,Fast Food
LsHq8TJU3-rZqikI7Cn7xA,gluten_free,Gluten-Free
EvKZKaLPEd3NATGl5jXLsA,foodstands,Food Stands
v5frSd1hnFcEwXx7IaOAmQ,italian,Italian
ZTu3tfXyZ0apsuVKwDtiXA,bistros,Bistros
bYE38Nnk3O14U0EKcXrrqQ,pizza,Pizza
fJrE1771IjzJXcypMIqvvg,hawaiian,Hawaiian
7tJI5c4PvkaQpRLmGsJ4GQ,cafes,Cafes
8oq9nziG7wEVHV5e8YJ6bw,hotdogs,Fast Food
Rogha0QuMUuWQzJ8K1ABUw,seafood,Seafood
Omno8GVOKZE6eyrnaXOBvQ,falafel,Falafel
KgNN_mo2CfL_DmuWiSdKeg,canteen,Canteen
9i25b2m9RMvvVOTJB7ZTCg,italian,Italian
HMPiIJPNVoDHfDV5fcaKQg,burgers,Burgers
1c1PEjrN8Q39fzOZVZAzLQ,german,German
kvBcBaYbSBoRbJXsiL30bw,indpak,Indian
VPRej5ZKQl4BkUXapkcMsA,kebab,Kebab
A9e-4hEut6mMrnkxFTqR0w,cafes,Cafes
mI1unBF03fU7XZ-8m7zQXg,greek,Greek
B2_x_OYqwH__SZoHz12w7A,restaurants,Restaurants
RO09oN8HlgtEh9irgcimjg,turkish,Turkish
en0MsQZHWIFynJePXmuV6Q,icecream,Ice Cream & Frozen Yogurt
PoNfGt0BPLNs1MMWDWoIQQ,restaurants,Restaurants
1mc3ojlRInPmn48CxSWzxg,panasian,Pan Asian
tPM16iHy-ptyjEwd4un38A,kebab,Kebab
L5y6V82yw0SsJ3gy0eq4wQ,sushi,Sushi Bars
3VQRlBPhoU3-PtJh7i09hA,pizza,Pizza
BMRhQ2dIxjHlFAxIBYrRXg,italian,Italian
c8WCMPGhYl9NiiRZALpbjA,italian,Italian
8Lda_27X8lb4B51R7AVMbg,italian,Italian
hT3Nj_EEWHrIzO4m1-d6fg,cakeshop,Patisserie/Cake Shop
pHgMpQZ8Nu_ZJIaeRB_f7Q,italian,Italian
l8qBsJNMuNj9cbdnvj1zQQ,canteen,Canteen
rowAFUZG3Tdjkd4F0o2sGA,cafes,Cafes
jjA10wpAkKFi258LuD61zw,bakeries,Bakeries
e0ui0DY8cFlwJkGwqnyVKg,spanish,Spanish
qvQarxB95EbT04HGfY1UzA,italian,Italian
-aJKeCo7gotOyUhP8Mx5gQ,restaurants,Restaurants
aD3Tz3z_Op0-l9W8p4Z0Eg,panasian,Pan Asian
yiTPRmYKvv2MtDgWM-5OUQ,chinese,Chinese
eE4v0HNVNvZ6IukNGl_cbw,italian,Italian
VJyA5nAnuJ9LDglRDKbEqg,italian,Italian
9FEtOB27Xf7_JkZQ85BumQ,panasian,Pan Asian
N3Scm6_RtwbbaYgIB5S0Bw,pizza,Pizza
iw-Okq7NmK7PyLJN3MsfTg,salad,Salad
hM69-hXbDf4DYxW41J-ieQ,beergarden,Beer Garden
u0r5kmi_F_N8LlO8sJRR5g,cafes,Cafes
4oId8jNYHd4bd6a2XZcEag,juicebars,Juice Bars & Smoothies
uDUtqh1fCjh3Xa5y25P2UQ,chinese,Chinese
cqnGhpMGLkoAFdhOa2c_Yg,bakeries,Bakeries
SSogZsLQN6EyEML09D4xqA,cafes,Cafes
g6dF007aRQcQnjMsazlBRw,breakfast_brunch,Breakfast & Brunch
Q9FNq23ouKw5_FxaMP11ig,panasian,Pan Asian
B1yGAZe224mVgM5cErDgcQ,soup,Soup
CpPrKLPaNdvX3Hm04s8OZw,vietnamese,Vietnamese
o7ApXUwZH9IQySh63KgJ0Q,pizza,Pizza
GU6I_7fa195ksKdv2hGu-w,panasian,Pan Asian
P-4bfsy_GNi4bQza1D6A_w,pizza,Pizza
PDl-rY772aCpOZw2QLgwUg,italian,Italian
Hhfy-hjLc-3feQ_iK8oEug,italian,Italian
5levHxKkL8uP6iCcdYpGOw,pizza,Pizza
N7xfsCaXhtRqrKMwCxy5EA,buffets,Buffets
u8V-boVwC8A9iBTly9eU8g,hotdogs,Fast Food
67wDO0FTZ89I5CZHomgFCw,hotdogs,Fast Food
kjyDocPUJMdWtDMWzC34Xg,pizza,Pizza
7YDew97W2S-gom25ELg8mA,hotdogs,Fast Food
s05IJ4WlPcxeli-93uej3Q,burgers,Burgers
q-Kl98V6eXeZuV7x7i7mxw,hotdogs,Fast Food
3o7efI0rn2eD3ec7PO3CNQ,cafes,Cafes
_zHQC7NEtDujFRAGBbo_9Q,beachbars,Beach Bars
eprlycpTl-3oqE7Nt8b8Fg,thai,Thai
87cXOvAKFXD3CU5BN5KZ_g,chinese,Chinese
o0oZRwHv6OMknsHl3XClNw,sushi,Sushi Bars
iq9pF9ASWhbZawemOiRsfQ,indpak,Indian
ieLGqYcMbYxm93QB9VlIvw,thai,Thai
n4Ca3ntk1QH8X9jtJM7G3g,hotdogs,Fast Food
aiUyiLYVhzQpLyEPLkbUGg,vintage,"Used, Vintage & Consignment"
Wg6g1qHkFePPpB3aXfwxbQ,breakfast_brunch,Breakfast & Brunch
au236JXCQJWcMu34SKj3Uw,international,International
bFVISR26imo_PPsN-eTAWw,potatoes,Potatoes
1HQqy3bDhAxlG0HcCTcYKg,pizza,Pizza
oXw3l-i033MBpkdpvvnlHA,hotdogs,Fast Food
5ncgr12JJHRMDzbdwXT8vQ,bakeries,Bakeries
S3nCmgSpJmsThVwAcf9Opw,restaurants,Restaurants
2jFikAjNj_lPgb5aGkmCgQ,panasian,Pan Asian
a4QO1JvKbnAChwbrXqebSw,kebab,Kebab
o_VTGNknr8wONHQPcmA_vw,canteen,Canteen
_ogKkTPTcpAWKhXZ-co0AQ,panasian,Pan Asian
Ay9xw25CC5poep3_5nFfnw,hotdogs,Fast Food
s3rs9pg7uI6IOqGdHbfoyg,pizza,Pizza
fGLyjXwdAx5gxPI1uz1QDA,turkish,Turkish
DRHQekCFiUfAiDNiybBrzQ,foodstands,Food Stands
hoa1znyBOo5CACehrDwIGw,fooddeliveryservices,Food Delivery Services
ulId7v6FFfZtBY8L39kcyw,hotdogs,Fast Food
cRDdhjyG3v14l9ktV4CUvQ,bakeries,Bakeries
B_-TIhQWnGnHDdoxht9jWw,fischbroetchen,Fischbroetchen
X22OdJglJoiMPE4xKZRtSQ,italian,Italian
I9HKXbHcNcvmbk-wUpO4Ig,hotdogs,Fast Food
IqKPe9y8xoJcW5ZmDg94RQ,persian,Persian/Iranian
15wklng58ZnVX5IDjBeS_w,beergarden,Beer Garden
ewf7-PCavgLrFJFq-9LPmg,divebars,Dive Bars
oYhu6LqMt0o9K-KO9pZOVQ,seafood,Seafood
twyPJHylpeATFt8TvhD_gw,dimsum,Dim Sum
mivnc30F7ckMWuZDwcWqiA,greek,Greek
NT9UEhiFEBBb-vDkIolCog,african,African
gphUDUa_GB0ILNuECyIy9A,kebab,Kebab
U2B4PmM-Yj_OrnrNyuIrZA,pizza,Pizza
XvIOim03zZNjHPP_hOKdvg,chinese,Chinese
eATM7P71JZ2ihBKKL7yHhA,conveyorsushi,Conveyor Belt Sushi
ObzSylOV-u2s5bKXE-_0Gg,kebab,Kebab
mplBJRHbyKkTXIFdWv5tjg,chinese,Chinese
imqEl_aYC4UV5HY9XZceEA,panasian,Pan Asian
rzQj062lzUlW3Vum-bF3Ig,italian,Italian
xO-2_SLOmp40hi1VtaXHzw,international,International
u1jKqU5VzGypEXzDVgVjBQ,bavarian,Bavarian
G01-WrYymcu3JmbhESGV8g,italian,Italian
sEsHVsX1jjtsPuvJDFzeRQ,thai,Thai
1TuNQCGUG9rGokbxnsLDpw,waffles,Waffles
Kgn23NSw7w9j_cF4MKjnww,pizza,Pizza
mnGKPVgM9ywh8WLaXq0Y_A,canteen,Canteen
0hb6QH5-DxlvA6O694HGxQ,greek,Greek
uTrOJkALRA7kHjiOuKxQVA,chinese,Chinese
bdSLcNDy3kIHTdlkCPnIeA,indpak,Indian
AMNzdfCCDPFQrvnmcF3nNA,sushi,Sushi Bars
sEMYqFKWScngEV_oI1BOVw,cafes,Cafes
-CX0FHN7iOatGW6nzfYn2g,greek,Greek
UMorpz9aUP2Od_rT2cvbfA,greek,Greek
t0Nb2WnIb-Q9_CztzAJA4Q,chinese,Chinese
nO6BC2QOsIAo96W0c28sfw,turkish,Turkish
1MK74atVsp9peE0puGtCBg,italian,Italian
-2bq0h2R9hqFsHbUaa3WuA,chinese,Chinese
FvOE4j-zZw1lYsdHte5LRQ,mexican,Mexican
6iKUe38dSV5L7Rs8mDL3Yw,vietnamese,Vietnamese
fEv8JP5XZZf1bLstqyyRsQ,german,German
Sk2N-wOhE1Kh1jthgkXcvA,currysausage,Curry Sausage
5aug3-JA95fIytdwuzi19Q,italian,Italian
SnWsU7iRfLl8pSMqcTVBqw,bistros,Bistros
7ttMQB1ErZ9z8vNVmPDhXQ,persian,Persian/Iranian
-U-2RxYNd8E3fTV9sdwzAA,steak,Steakhouses
OqNSXBs6EvuQv--K6Ps7DA,panasian,Pan Asian
a_WVWy6H1uXTB5BB0u1iaQ,burgers,Burgers
74ftymkNxFS6eg-NFMTypQ,kebab,Kebab
XgffQh-unG7lx4uWNySwbA,sushi,Sushi Bars
P_lqm_xhmakgxFEnHr7C0w,kebab,Kebab
zMEYAlPgC8hmHzZ5DcgZ5g,turkish,Turkish
bfGov-Mdzx1oqrp_aDwgIg,cafes,Cafes
kkYgNFjF7HhGHjVvzpE9mQ,venues,Venues & Event Spaces
wO7_M6K-hVmbRBriyCJ64g,kebab,Kebab
Kv1irUFuYzLzdqrNi5GGFg,sushi,Sushi Bars
m6whqSNYR_o5qInFI0fhMw,brazilian,Brazilian
PmsMZqpZyLOayaj5Yi3TFA,kebab,Kebab
oAzKkMQAFSMHXaWM6opTwA,currysausage,Curry Sausage
ObkiMFgeU3angttJ4zUBzg,german,German
VIlFHHADsMAPqvDyNVO6ig,canteen,Canteen
bizyONh82gosPgZU9Ilijg,cafes,Cafes
EYwIrFWjO_u5jfncKewT6A,kebab,Kebab
THAxUllnIXFhmeFP4CJxRQ,cafes,Cafes
5dhCbtaSiML-W3PdI8IY4A,turkish,Turkish
SChn8WwEWC2B3oEcMRkyOQ,pizza,Pizza
5Fzd5UFF9aHYUhIFCLcJCg,foodstands,Food Stands
9GoJkopWwedyY9fYpYfy_A,cafes,Cafes
l0c6eEKReNrsnCczoZ2dag,italian,Italian
PpeIXNZ4AYLVmE5o3lc7oA,cafes,Cafes
7U_2DLO4hEKn1f1QrKxURw,bars,Bars
sWapCmx9O0m8aDJ7KiwVPQ,hotdogs,Fast Food
Ib0loCATggaiDkjWc2S0cw,chinese,Chinese
BA5-NSW0_WnaaGEu-c4toA,hotdogs,Fast Food
OpGe1OJEVxjT8ZNEsk4JTA,hotdogs,Fast Food
_L60Mh6FuXBBdizEXwssvg,cafes,Cafes
0rtjjs84qERlPhD69Rc80A,sushi,Sushi Bars
WtbpnGtcEJTpKRvA9YkBuA,cafes,Cafes
Gr15a4gakDfrng6HX5k4EA,seafood,Seafood
SCgZkpgd50RxpulUiaU7Bg,hotdogs,Fast Food
KyGT4jcVOJbnwTUZ8pJiwQ,seafood,Seafood
0Yg_n8D_kyqpgHWXYMmLWw,hotdogs,Fast Food
FXZtBMF3YMUTioHGr9QCIw,chinese,Chinese
dhUewdOOYPhTXr2ip8Q7TA,sandwiches,Sandwiches
W1FhdG0IIV7jFB4cC0dZfA,cafes,Cafes
LTBhp9Xo_gJdZ6zLeEvxzA,kebab,Kebab
-wKqmtoSOrlvvU3gZ6F_xw,hotdogs,Fast Food
J_fhy6ITPO7F3JbEAI2DDw,hotdogs,Fast Food
UBR13vZGVjaGwszp9c0SBA,chinese,Chinese
cUijiT2oQjeakLU-eAivYw,food,Food
AO__PWmfNJudd9dMOgONxw,hotdogs,Fast Food
cGOzMBGdA4DBQ4dIOqMavw,chinese,Chinese
bxcXQzVAuqamyJzD4V_9sQ,german,German
hT3eXmaoDzyyZS412fK7nQ,latin,Latin American
-8xSkDrq6b0jp4xa-O0Viw,korean,Korean
RY1Hw5RHZiFDUl_pfT9Dpg,german,German
usVa1X2FT0N58Z7xBcK8CQ,lebanese,Lebanese
wBfW7hhpUrUUQXLa0xo1dA,african,African
eNk0191UuDeMcLLKj1OLuw,ramen,Ramen
GsurUUp9bqSamCteiUpQ4Q,bars,Bars
u81B_ybiRK1NTWq-lQOTPw,oriental,Oriental
2ueMTWEKS6rvsOQdagvu8g,indpak,Indian
qzQOdFtna3CkQeZLdwTtBA,creperies,Creperies
2Y6c3FgNAsGLWZCthowbGg,chinese,Chinese
XqpZdHONY8qr92oPJa2cdg,german,German
0_pFMp1hN076LQXGf9j26w,greek,Greek
ytbv8mLA-ctZw9xB0dnMiw,korean,Korean
oTPtt5hJOqs4SbFMWj03EA,afghani,Afghan
jkRjz98q09lDgBLMPvwkAQ,georgian,Georgian
X6z20azUalqp2VBMP1ZU6g,italian,Italian
2R3BM1knkDjeqwGkMK1FbA,tapas,Tapas Bars
hKcWp4OfS4Ggs4akB4FazA,german,German
gOy2wxEoQzpucSVpdGZbxA,bbq,Barbeque
-qFOysYddm16XGuSTggVHA,italian,Italian
odBDWtiKiQMtVC9Eb7i_zg,vietnamese,Vietnamese
R22M1LDH_Kton1J-daLwwg,international,International
ordWXxpxFdt5O5qs7w1kDw,italian,Italian
LCNMxBiAbv5z6xKJakS67A,bars,Bars
FNTK2TF7HmeQUPLXxadN-g,steak,Steakhouses
rC23Eqdm2lOrJdbtmtWowg,pakistani,Pakistani
b7IwaD4E0h6k2SNZG2z1dw,german,German
xFwpDa9hOqFIVdCXr3EDjg,mideastern,Middle Eastern
JRvXW8Mxz_0aL7vV1soQcA,burgers,Burgers
a1N_DBTA91w59kBvcVluaA,german,German
gQ09amxaKzDenTb6w1jsOA,italian,Italian
DjsF_oRkhVQQbZeDPWDFFw,cafes,Cafes
UPuh64tJNNta2plZVvZjMA,steak,Steakhouses
OCeRH_NSKX_IFByv4Q01BQ,pizza,Pizza
b0XCD_C_wWJfTpUbBW--kA,vietnamese,Vietnamese
JhKAgKjSuhzATNByqHTANw,bistros,Bistros
yJtnztYX1V70V7_wvNp2fw,german,German
W_jvF2Nk3xEdDcpsER__QA,mediterranean,Mediterranean
xPfXXzAB6TE4RJaiL1qABA,diners,Diners
TRnkDO4jOiNSV7aP-Lnaqw,indpak,Indian
55jHAyWMxY9_LoPfAMMEBg,oriental,Oriental
2ibYIDHwmgle6zuoJ5SHkQ,thai,Thai
XQ4wQ5Yzr38AIy8poxa5xA,japanese,Japanese
xNajXLK9aLc1aKUpMWszXA,burgers,Burgers
wdbpGLMljtPesAspUMePWA,vietnamese,Vietnamese
5TjilN9cOWAfKsRr8uRjeA,french,French
xLtc8ieVNYyjnCI06Ob79A,sushi,Sushi Bars
P5N-xyzNtisUnpMsCobMaQ,cafes,Cafes
GMgXnnABJQ7toaUtgWkgTQ,german,German
lvCy1iA9tp-OA2Y4czl_-w,cafes,Cafes
ObE8tNAibi11mHCnqtu9Uw,desserts,Desserts
IFlktnEnljg-rrhDyireaQ,bars,Bars
lHQC_K6CHaYFKzC2NG066A,burgers,Burgers
nKC1f9OfL7ocoiraNOJrQA,italian,Italian
_pbeMqhzNnIxR3VT38zzdQ,chinese,Chinese
vIGH1fiPnzFdlu_sGaBcmA,hawaiian,Hawaiian
4mb5yTIDa0J5lE7EO5TU6g,panasian,Pan Asian
5JGVMobEa1GxZdY29pVoXA,italian,Italian
56ji4Ys7MKUwvd8Bx6PKMA,meats,Meat Shops
IPO-_x2dwZFbCyS3tdfsaA,cafes,Cafes
8kajAjfOe80lmJpWSXIDHg,indpak,Indian
5MwlB28Gs3ZzxlwWA2RGag,currysausage,Curry Sausage
aBCZPj2lzuIaJ6L5cogpgA,cafes,Cafes
52QxFrFICSW-iHj5Oh4WMA,boatcharters,Boat Charters
wWJ5Gnrf0h4tM2JQgxz1sQ,italian,Italian
PMGBFSHLx5y5JRsFuGV6fg,kebab,Kebab
OviSwyOKXVeKrfxVJiKa7A,french,French
9Hjnm86lBVYe8r3rxkIyRw,italian,Italian
FOtSLCPpZ5VGBGgg6QUVZw,themedcafes,Themed Cafes
LbheAJu1S0hF6mpzbAwoKw,russian,Russian
WAP5fUfxP1mPsQhcn_yePA,modern_european,Modern European
NpLa9Q1CrWCUC2YDb6WQvQ,mexican,Mexican
AxmfG89-Qum3-4MPX3AptQ,sushi,Sushi Bars
ASrkFHinp2xAaDIkc4raAA,steak,Steakhouses
gvN1SNC-o0fkJFyDsAObuA,breakfast_brunch,Breakfast & Brunch
Q3dbVFvj8oo7dR6_volQFA,international,International
DBJKy2mQ_-jMJKfSwSVWjQ,steak,Steakhouses
EWmT7-Nwgm_wxz3V2OCkZQ,italian,Italian
M4Uqs8akqGxbJSDHX_7T8w,cafes,Cafes
P8CNibVAvjHOsM6ld28aOg,cafes,Cafes
c6R8W8QuDtKdcluYkJWNlg,cafes,Cafes
mSd42de0m8jfflbWilJzuw,bistros,Bistros
1F1qeAGTy9bTexDqbjKUvQ,italian,Italian
af8cGWSlGRpPkj9rFZ94tw,steak,Steakhouses
Xa9NCe1WUgJXye3oYUWd2w,cafes,Cafes
lWb5EWO3b54UcxZKRogyrw,restaurants,Restaurants
p0U0OTu9LvEXYIrNMEzj_A,cafes,Cafes
qD1CGQH7gj_wQf4hLSJPmw,italian,Italian
dIaxRSq7x6TNg_VsZ_7lXg,italian,Italian
A6E4PXnh0a6eUrFpdusW_A,foodstands,Food Stands
MCX7fE69i3tzsPaEUHgfTQ,chinese,Chinese
lnUOjxh-2fUckVstHkyUXA,bistros,Bistros
PdFtFABFlHnw2tFO7g-GMQ,breakfast_brunch,Breakfast & Brunch
LMdAEJ3NqqnBykzjM-y94Q,italian,Italian
V77qVscgxQ2UUBx5RhzWaw,burgers,Burgers
S0iyHqWxJuKS1XpnpYZDsw,bars,Bars
IyHKXVYgVjF3uHl_x8BTug,italian,Italian
JHEJnQU0KAAuBxVmP-IxZQ,indpak,Indian
Nvv6jRIfOWhi2Cc6WSxVKA,modern_european,Modern European
9Ap8e5eOvuwGB4nKiAs_ew,panasian,Pan Asian
g9PLNBNAIe9CRNYYYuT2Mw,cafes,Cafes
