,x,y,distance_to_water,restaurant_density
657,564645.0,5949563,1704.2041731227507,0
658,564645.0,5950563,2471.169107021243,0
659,564645.0,5951563,3340.122733875378,0
660,564645.0,5952563,4266.86805504999,0
661,564645.0,5953563,5220.718927605762,0
662,564645.0,5954563,6189.15577788409,0
663,565645.0,5916563,2277.0580702302327,0
664,565645.0,5917563,1319.0999526997894,0
665,565645.0,5918563,417.38387400794113,0
666,565645.0,5919563,18.939900170923757,0
667,565645.0,5920563,32.52028083961756,1
668,565645.0,5921563,62.566286538162736,1
669,565645.0,5922563,15.594492030312923,5
670,565645.0,5923563,17.384634259021254,29
671,565645.0,5924563,15.499721559110345,7
672,565645.0,5925563,7.565432039121456,0
673,565645.0,5926563,82.24109003625196,2
674,565645.0,5927563,52.35819453558696,0
675,565645.0,5928563,23.931206302399254,0
676,565645.0,5929563,19.101934181733814,5
677,565645.0,5930563,1.9717464877102937,4
678,565645.0,5931563,49.56693860546817,0
679,565645.0,5932563,2.538117042158049,9
680,565645.0,5933563,26.28426137573395,74
681,565645.0,5934563,92.20459801599972,78
682,565645.0,5935563,113.08347284605907,22
683,565645.0,5936563,54.99725393617699,9
684,565645.0,5937563,65.45746906326475,8
685,565645.0,5938563,144.69008204933507,31
686,565645.0,5939563,31.6917838033038,9
687,565645.0,5940563,111.61024688730592,0
688,565645.0,5941563,109.13481374451385,0
689,565645.0,5942563,42.01120444245462,1
690,565645.0,5943563,13.696205821583757,0
691,565645.0,5944563,90.8234593842485,0
692,565645.0,5945563,121.6568285485037,0
693,565645.0,5946563,183.76669093283672,1
694,565645.0,5947563,94.87402802926974,1
695,565645.0,5948563,292.2589828769749,0
696,565645.0,5949563,1106.2835409102483,0
697,565645.0,5950563,2067.2702761719083,0
698,565645.0,5951563,3053.416040535393,0
699,565645.0,5952563,4046.3678328167102,0
700,565645.0,5953563,5042.1062821313835,0
701,565645.0,5954563,5601.676530877113,0
702,566645.0,5916563,2631.9696727952055,0
703,566645.0,5917563,1831.4634557646605,0
704,566645.0,5918563,1126.7386024589614,0
705,566645.0,5919563,479.3880568004118,0
706,566645.0,5920563,31.88505348725247,0
707,566645.0,5921563,10.403960997932622,1
708,566645.0,5922563,23.424421461001575,0
709,566645.0,5923563,34.271727984597554,1
710,566645.0,5924563,112.52325997208366,0
711,566645.0,5925563,24.607152324647206,0
712,566645.0,5926563,27.953706051686176,0
713,566645.0,5927563,90.94146486862537,2
714,566645.0,5928563,7.536887309542386,1
715,566645.0,5929563,151.56537848212201,1
716,566645.0,5930563,41.88820173656166,2
717,566645.0,5931563,93.51199131154685,0
718,566645.0,5932563,30.43946527356697,1
719,566645.0,5933563,88.40582570127198,26
720,566645.0,5934563,128.25883260092087,107
721,566645.0,5935563,8.75222550026941,0
722,566645.0,5936563,8.268796750175207,1
723,566645.0,5937563,130.44960957465415,33
724,566645.0,5938563,269.7054092764742,13
725,566645.0,5939563,65.81208945901534,1
726,566645.0,5940563,72.29600261935857,7
727,566645.0,5941563,142.18295194775914,1
728,566645.0,5942563,70.84058213427689,2
729,566645.0,5943563,53.15477643697861,0
730,566645.0,5944563,88.7894272472428,6
731,566645.0,5945563,182.91351134479925,2
732,566645.0,5946563,68.00753564668211,0
733,566645.0,5947563,265.00294518591886,2
734,566645.0,5948563,107.50598680015871,0
735,566645.0,5949563,1030.1944763261142,0
736,566645.0,5950563,2027.5709065055648,0
737,566645.0,5951563,3026.6791872880676,0
738,566645.0,5952563,3995.17868581949,0
739,566645.0,5953563,4269.101113932319,0
740,566645.0,5954563,4742.256415497794,0
741,567645.0,5916563,3245.6597913707756,0
742,567645.0,5917563,2533.3477422378087,0
743,567645.0,5918563,1845.6781058384126,0
744,567645.0,5919563,935.5071030306555,0
745,567645.0,5920563,72.178278573323,0
746,567645.0,5921563,7.323259898196526,0
747,567645.0,5922563,204.44687186109334,0
748,567645.0,5923563,7.902298261253858,0
749,567645.0,5924563,345.4839455173569,0
750,567645.0,5925563,7.577531008537447,0
751,567645.0,5926563,22.593785025402244,1
752,567645.0,5927563,97.62179431576703,0
753,567645.0,5928563,1.4806759965540428,0
754,567645.0,5929563,50.40893841667064,1
755,567645.0,5930563,129.94554272114,0
756,567645.0,5931563,211.55837359202474,3
757,567645.0,5932563,24.891210268300398,0
758,567645.0,5933563,5.265342090968971,22
759,567645.0,5934563,188.77476553024948,33
760,567645.0,5935563,61.32589475687159,20
761,567645.0,5936563,51.668523325532036,15
762,567645.0,5937563,17.149128350499975,24
763,567645.0,5938563,75.66326219161333,0
764,567645.0,5939563,66.27404714518345,3
765,567645.0,5940563,110.16028328349896,1
766,567645.0,5941563,47.80609741748795,1
767,567645.0,5942563,95.90019697681576,13
768,567645.0,5943563,59.55254159077321,2
769,567645.0,5944563,84.50192630836946,0
770,567645.0,5945563,111.46595876847624,0
771,567645.0,5946563,19.153730635798027,5
772,567645.0,5947563,116.00494809573581,2
773,567645.0,5948563,99.39914868622554,0
774,567645.0,5949563,981.6289592175845,0
775,567645.0,5950563,1979.219703921131,0
776,567645.0,5951563,2967.810151614329,0
777,567645.0,5952563,3011.9210954765867,0
778,567645.0,5953563,3366.814559005099,0
779,567645.0,5954563,3949.583758332075,0
780,568645.0,5916563,3945.397532306679,0
781,568645.0,5917563,3110.914050692684,0
782,568645.0,5918563,2192.6747125084844,0
783,568645.0,5919563,1364.033543292396,0
784,568645.0,5920563,650.0430755196753,0
785,568645.0,5921563,437.0136580645132,0
786,568645.0,5922563,33.230709168216244,0
787,568645.0,5923563,347.3524743726823,0
788,568645.0,5924563,290.44453607889244,0
789,568645.0,5925563,24.64742783364684,0
790,568645.0,5926563,32.09734985372966,0
791,568645.0,5927563,79.42992789294145,0
792,568645.0,5928563,19.40901685458371,0
793,568645.0,5929563,26.544604078285445,0
794,568645.0,5930563,15.858341123825392,0
795,568645.0,5931563,9.296902688944678,2
796,568645.0,5932563,88.78062143402286,4
797,568645.0,5933563,134.6752157500855,4
798,568645.0,5934563,80.39345271878763,6
799,568645.0,5935563,9.896037897513118,21
800,568645.0,5936563,241.24529053809158,13
801,568645.0,5937563,37.325468661365704,6
802,568645.0,5938563,126.65814831740025,2
803,568645.0,5939563,24.984276306401892,14
804,568645.0,5940563,216.28238793402653,3
805,568645.0,5941563,65.20755874991539,4
806,568645.0,5942563,80.48586776607232,2
807,568645.0,5943563,72.85564701581434,0
808,568645.0,5944563,57.52336590354717,1
809,568645.0,5945563,16.009870277971142,0
810,568645.0,5946563,91.54701703451886,0
811,568645.0,5947563,167.42854550128837,0
812,568645.0,5948563,101.75945132395675,0
813,568645.0,5949563,931.6878821265439,0
814,568645.0,5950563,1850.1825597291431,0
815,568645.0,5951563,1979.4224030700473,0
816,568645.0,5952563,2044.965681650286,0
817,568645.0,5953563,2538.829696627806,0
818,568645.0,5954563,3208.7120937951754,0
819,569645.0,5916563,4428.367090232077,0
820,569645.0,5917563,3569.3796729862624,0
821,569645.0,5918563,2768.6279690352503,0
822,569645.0,5919563,2056.4548581989166,0
823,569645.0,5920563,1422.9972787532408,0
824,569645.0,5921563,899.6711351223929,0
825,569645.0,5922563,162.46411327102462,0
826,569645.0,5923563,428.0799991940183,0
827,569645.0,5924563,0.8337132528379582,0
828,569645.0,5925563,33.8919577504237,0
829,569645.0,5926563,22.71026492375173,0
830,569645.0,5927563,7.0153120790228565,0
831,569645.0,5928563,33.34476322706083,0
832,569645.0,5929563,54.406365736443306,0
833,569645.0,5930563,104.30076221708009,0
834,569645.0,5931563,5.862339903219147,0
835,569645.0,5932563,139.35684785517725,0
836,569645.0,5933563,47.474428714790015,3
837,569645.0,5934563,12.961336367280035,5
838,569645.0,5935563,61.28665561417683,9
839,569645.0,5936563,134.8936656630094,2
840,569645.0,5937563,59.9628223143029,5
841,569645.0,5938563,127.67273307339225,7
842,569645.0,5939563,77.77170096884,2
843,569645.0,5940563,48.49526021121948,4
844,569645.0,5941563,50.549887101168146,0
845,569645.0,5942563,150.20529289962306,0
846,569645.0,5943563,52.57198644428022,2
847,569645.0,5944563,106.66370433379805,1
848,569645.0,5945563,175.77629312208688,1
849,569645.0,5946563,64.04880630146347,0
850,569645.0,5947563,309.24486584730545,0
851,569645.0,5948563,348.4021760621374,0
852,569645.0,5949563,451.8941946028773,0
853,569645.0,5950563,1001.237611880871,0
854,569645.0,5951563,1010.9256862759233,0
855,569645.0,5952563,1136.7060274661844,0
856,569645.0,5953563,1840.7404895094567,0
857,569645.0,5954563,2396.229980210616,0
858,570645.0,5916563,4820.026850331853,0
859,570645.0,5917563,4084.3141081928925,0
860,570645.0,5918563,3438.5193074356494,0
861,570645.0,5919563,2798.187175553314,0
862,570645.0,5920563,2235.8213922570844,0
863,570645.0,5921563,1498.3565780430597,0
864,570645.0,5922563,954.3180847965547,0
865,570645.0,5923563,96.94753021195652,0
866,570645.0,5924563,7.10606328014029,0
867,570645.0,5925563,12.274377340466929,0
868,570645.0,5926563,33.94038950266556,0
869,570645.0,5927563,26.57535357195311,0
870,570645.0,5928563,7.226780669724193,0
871,570645.0,5929563,9.55269833415615,0
872,570645.0,5930563,7.355607106154252,0
873,570645.0,5931563,9.174316688139559,1
874,570645.0,5932563,37.48833435356856,0
875,570645.0,5933563,149.71001366107282,0
876,570645.0,5934563,157.13804244040736,7
877,570645.0,5935563,72.01125113788396,1
878,570645.0,5936563,23.392032108390403,26
879,570645.0,5937563,9.78020327977171,6
880,570645.0,5938563,58.704602810744184,0
881,570645.0,5939563,48.40711964823327,6
882,570645.0,5940563,22.639010136545476,4
883,570645.0,5941563,93.55303223316157,1
884,570645.0,5942563,63.69273660097657,0
885,570645.0,5943563,260.07678160898934,0
886,570645.0,5944563,135.48600429003142,1
887,570645.0,5945563,308.22181746285463,0
888,570645.0,5946563,321.19627563577797,1
889,570645.0,5947563,155.94835668822952,0
890,570645.0,5948563,218.14449065994907,0
891,570645.0,5949563,192.87081716065106,0
892,570645.0,5950563,305.20407273117706,0
893,570645.0,5951563,40.5469768826043,0
894,570645.0,5952563,507.3779086214946,0
895,570645.0,5953563,986.3196872859318,0
896,570645.0,5954563,1785.497951623837,0
897,571645.0,5916563,4250.6011618326065,0
898,571645.0,5917563,3417.632255011884,0
899,571645.0,5918563,2670.1006965263614,0
900,571645.0,5919563,2054.536371871758,0
901,571645.0,5920563,1624.9227411892837,0
902,571645.0,5921563,1176.9977887845407,0
903,571645.0,5922563,557.8339461870922,0
904,571645.0,5923563,43.58167157373331,0
905,571645.0,5924563,36.0886404272486,0
906,571645.0,5925563,18.579157494077403,1
907,571645.0,5926563,32.76802317665683,0
908,571645.0,5927563,9.089617066082443,1
909,571645.0,5928563,198.89750119592497,2
910,571645.0,5929563,73.2006094286733,0
911,571645.0,5930563,92.56661762678489,2
912,571645.0,5931563,119.94195433496878,0
913,571645.0,5932563,144.9145019867319,1
914,571645.0,5933563,15.908154631022287,3
915,571645.0,5934563,89.0913907077526,7
916,571645.0,5935563,146.53375024783483,0
917,571645.0,5936563,122.4649216705204,1
918,571645.0,5937563,236.22285854062426,3
919,571645.0,5938563,118.59069752141345,0
920,571645.0,5939563,132.60847365913207,1
921,571645.0,5940563,106.28158518400566,2
922,571645.0,5941563,146.41862012416584,9
923,571645.0,5942563,97.00734782831515,0
924,571645.0,5943563,48.97976188612125,0
925,571645.0,5944563,119.81395136077785,2
926,571645.0,5945563,64.55439713409885,2
927,571645.0,5946563,187.84686353060198,4
928,571645.0,5947563,64.75539920110887,0
929,571645.0,5948563,126.49439742969872,0
930,571645.0,5949563,424.5089912551227,0
931,571645.0,5950563,334.0784949370427,0
932,571645.0,5951563,103.08889408836491,0
933,571645.0,5952563,138.95731237136394,0
934,571645.0,5953563,647.2336075332987,0
935,571645.0,5954563,1622.9872927554509,0
936,572645.0,5916563,3814.346955608386,0
937,572645.0,5917563,2901.0552401171835,0
938,572645.0,5918563,2023.2879822639768,0
939,572645.0,5919563,1255.8876242712224,0
940,572645.0,5920563,708.9719085962304,0
941,572645.0,5921563,305.3563168529644,0
942,572645.0,5922563,28.219054498906328,0
943,572645.0,5923563,298.28451058281587,0
944,572645.0,5924563,272.734220483616,0
945,572645.0,5925563,10.258572335126559,0
946,572645.0,5926563,6.986328892399009,0
947,572645.0,5927563,145.62832269556228,0
948,572645.0,5928563,9.151178475173804,0
949,572645.0,5929563,89.57886296723545,0
950,572645.0,5930563,54.983429653962375,0
951,572645.0,5931563,9.05281499990061,0
952,572645.0,5932563,66.86829689519769,1
953,572645.0,5933563,10.453491924359177,1
954,572645.0,5934563,50.464247653061875,1
955,572645.0,5935563,188.66300582594988,0
956,572645.0,5936563,120.56826948515851,2
957,572645.0,5937563,70.36599325761593,2
958,572645.0,5938563,137.31377656272863,6
959,572645.0,5939563,129.62263549037414,0
960,572645.0,5940563,8.450926979559286,1
961,572645.0,5941563,173.5611037120821,2
962,572645.0,5942563,101.82533434971427,1
963,572645.0,5943563,202.55960829311726,0
964,572645.0,5944563,90.76659111252722,3
965,572645.0,5945563,171.75621049382963,1
966,572645.0,5946563,238.27456070875422,0
967,572645.0,5947563,147.39338123652982,1
968,572645.0,5948563,81.88404750403853,0
969,572645.0,5949563,140.70004091601436,0
970,572645.0,5950563,123.36605444996276,0
971,572645.0,5951563,48.521040930280925,2
972,572645.0,5952563,55.48784297214455,0
973,572645.0,5953563,874.3129032832312,0
974,572645.0,5954563,1780.91416431612,0
975,573645.0,5916563,3389.173111635757,0
976,573645.0,5917563,2552.685111245109,0
977,573645.0,5918563,1593.2557973381013,0
978,573645.0,5919563,665.0363198029986,0
979,573645.0,5920563,1.510741021213131,0
980,573645.0,5921563,7.380914044067994,0
981,573645.0,5922563,35.938452567935094,0
982,573645.0,5923563,23.90619417206164,0
983,573645.0,5924563,1.1445236953497278,0
984,573645.0,5925563,29.864652522646814,0
985,573645.0,5926563,1.3554400807407514,0
986,573645.0,5927563,143.66864303611783,0
987,573645.0,5928563,174.02255122198312,0
988,573645.0,5929563,6.485972911695553,0
989,573645.0,5930563,14.990153928988073,0
990,573645.0,5931563,5.914548659207634,1
991,573645.0,5932563,34.51579372250591,3
992,573645.0,5933563,50.305428883076225,5
993,573645.0,5934563,51.09563763995804,0
994,573645.0,5935563,4.7788009884261875,0
995,573645.0,5936563,68.8642004918194,1
996,573645.0,5937563,19.071227081336186,2
997,573645.0,5938563,81.24943354891397,1
998,573645.0,5939563,269.40964140518275,4
999,573645.0,5940563,127.69638144097162,6
1000,573645.0,5941563,111.64784255335529,1
1001,573645.0,5942563,184.88471351763386,2
1002,573645.0,5943563,116.9727947415117,0
1003,573645.0,5944563,97.92878682451622,1
1004,573645.0,5945563,14.313120992707768,4
1005,573645.0,5946563,186.2333376600126,1
1006,573645.0,5947563,229.0483517793439,0
1007,573645.0,5948563,75.16543096962934,0
1008,573645.0,5949563,34.51147404537706,0
1009,573645.0,5950563,42.95060883827105,0
1010,573645.0,5951563,58.34372312111668,2
1011,573645.0,5952563,95.37875740618925,0
1012,573645.0,5953563,977.6504059173363,0
1013,573645.0,5954563,1703.2133953780049,0
1014,574645.0,5916563,2556.9434994036087,0
1015,574645.0,5917563,2036.2292830311612,0
1016,574645.0,5918563,1438.8537892081188,0
1017,574645.0,5919563,438.89028347131915,0
1018,574645.0,5920563,214.82067717348824,0
1019,574645.0,5921563,12.678774682663493,0
1020,574645.0,5922563,22.79406052949384,0
1021,574645.0,5923563,33.00934726991082,0
1022,574645.0,5924563,67.8006983752389,0
1023,574645.0,5925563,24.30836894927375,0
1024,574645.0,5926563,27.42763855426993,0
1025,574645.0,5927563,68.46207500267306,0
1026,574645.0,5928563,215.0974397520924,0
1027,574645.0,5929563,11.209412282468886,0
1028,574645.0,5930563,105.42291746422558,0
1029,574645.0,5931563,138.54342688193154,2
1030,574645.0,5932563,20.660125247059554,3
1031,574645.0,5933563,54.0289338838431,0
1032,574645.0,5934563,65.05951867543105,0
1033,574645.0,5935563,44.33894436403539,0
1034,574645.0,5936563,132.17100008483817,2
1035,574645.0,5937563,45.84000297805869,2
1036,574645.0,5938563,349.9841531250331,4
1037,574645.0,5939563,124.89728542797783,1
1038,574645.0,5940563,138.79247207391688,1
1039,574645.0,5941563,153.78311674019218,0
1040,574645.0,5942563,183.1886541417396,0
1041,574645.0,5943563,50.78741049795017,0
1042,574645.0,5944563,111.06023561002537,1
1043,574645.0,5945563,73.3747073205159,0
1044,574645.0,5946563,350.3002657530071,0
1045,574645.0,5947563,57.227742388114464,4
1046,574645.0,5948563,127.73151872672275,0
1047,574645.0,5949563,38.827492092236234,0
1048,574645.0,5950563,135.05345693684444,0
1049,574645.0,5951563,143.22317471094127,2
1050,574645.0,5952563,69.98953985774652,0
1051,574645.0,5953563,289.0278400555422,0
1052,574645.0,5954563,1151.3391922248572,0
1053,575645.0,5916563,1798.619747773018,0
1054,575645.0,5917563,1162.987819480014,0
1055,575645.0,5918563,694.6657829582476,0
1056,575645.0,5919563,130.3455095476509,0
1057,575645.0,5920563,17.053030590027262,0
1058,575645.0,5921563,31.56618837591872,0
1059,575645.0,5922563,79.23884867402826,0
1060,575645.0,5923563,23.914181495621364,0
1061,575645.0,5924563,51.186135658537296,0
1062,575645.0,5925563,19.248551230509687,0
1063,575645.0,5926563,135.7763516949734,0
1064,575645.0,5927563,25.075026396239732,0
1065,575645.0,5928563,45.325869520926716,0
1066,575645.0,5929563,44.150545892430266,0
1067,575645.0,5930563,37.80527795502306,0
1068,575645.0,5931563,320.5147650711029,0
1069,575645.0,5932563,63.91425038201355,0
1070,575645.0,5933563,85.96478330264829,1
1071,575645.0,5934563,79.26879549756673,0
1072,575645.0,5935563,59.37586547913532,1
1073,575645.0,5936563,235.7033400391692,2
1074,575645.0,5937563,52.09128842668629,1
1075,575645.0,5938563,467.98314268059545,1
1076,575645.0,5939563,35.57088061026023,3
1077,575645.0,5940563,156.80445102553048,0
1078,575645.0,5941563,17.53304753236989,1
1079,575645.0,5942563,286.2493945963163,4
1080,575645.0,5943563,79.60629721387296,0
1081,575645.0,5944563,105.33434645695456,0
1082,575645.0,5945563,30.300361193390117,0
1083,575645.0,5946563,233.64126565501468,0
1084,575645.0,5947563,230.6108380104514,1
1085,575645.0,5948563,64.64257136747747,0
1086,575645.0,5949563,33.297945630763564,0
1087,575645.0,5950563,136.85299127191476,0
1088,575645.0,5951563,124.00084354762254,0
1089,575645.0,5952563,58.203870121155816,0
1090,575645.0,5953563,49.2977719482843,0
1091,575645.0,5954563,647.310500761597,0
1092,576645.0,5916563,1121.3603982228856,0
1093,576645.0,5917563,384.49021911078734,0
1094,576645.0,5918563,19.92586975793108,0
1095,576645.0,5919563,13.19637926997908,1
1096,576645.0,5920563,28.30857494913921,0
1097,576645.0,5921563,9.85744734125963,0
1098,576645.0,5922563,165.13485420622257,0
1099,576645.0,5923563,24.78300820627109,0
1100,576645.0,5924563,17.17362310143236,0
1101,576645.0,5925563,10.047791236611143,0
1102,576645.0,5926563,85.41305431423972,0
1103,576645.0,5927563,40.08723481714625,0
1104,576645.0,5928563,110.72622713984543,0
1105,576645.0,5929563,109.45884248783021,0
1106,576645.0,5930563,56.42473203999538,1
1107,576645.0,5931563,186.80160672879484,0
1108,576645.0,5932563,103.52511161563788,0
1109,576645.0,5933563,349.58389099757915,0
1110,576645.0,5934563,64.92683097557065,0
1111,576645.0,5935563,302.54811624802414,0
1112,576645.0,5936563,364.98688747866635,0
1113,576645.0,5937563,157.85928932775929,0
1114,576645.0,5938563,110.2912988599937,0
1115,576645.0,5939563,160.80771118395822,2
1116,576645.0,5940563,59.816521686620256,5
1117,576645.0,5941563,104.58329737028131,1
1118,576645.0,5942563,204.82906840080238,0
1119,576645.0,5943563,108.47398731590889,0
1120,576645.0,5944563,125.86794814437029,0
1121,576645.0,5945563,38.67287076875252,3
1122,576645.0,5946563,41.98445131814764,0
1123,576645.0,5947563,29.397324581600206,0
1124,576645.0,5948563,693.4105478254479,0
1125,576645.0,5949563,216.93739029509163,0
1126,576645.0,5950563,89.82701475515148,0
1127,576645.0,5951563,18.551995347714186,0
1128,576645.0,5952563,323.60598154697936,0
1129,576645.0,5953563,148.08258551471607,0
1130,576645.0,5954563,155.3870292945666,0
1131,577645.0,5916563,605.7311921574566,0
1132,577645.0,5917563,28.186287491233447,3
1133,577645.0,5918563,30.46302468656361,0
1134,577645.0,5919563,19.769396957624494,0
1135,577645.0,5920563,31.043610016106296,0
1136,577645.0,5921563,178.42015477465063,0
1137,577645.0,5922563,1.5072847430731857,0
1138,577645.0,5923563,47.26022197378276,0
1139,577645.0,5924563,15.907719941524995,0
1140,577645.0,5925563,29.31282568503664,1
1141,577645.0,5926563,15.328994374653098,4
1142,577645.0,5927563,7.116393716979865,0
1143,577645.0,5928563,113.36723557687381,0
1144,577645.0,5929563,55.695848286531714,0
1145,577645.0,5930563,65.94116944177651,0
1146,577645.0,5931563,534.3477357966569,0
1147,577645.0,5932563,197.14520736689093,0
1148,577645.0,5933563,952.7465118130366,0
1149,577645.0,5934563,849.2726584543595,0
1150,577645.0,5935563,1043.4766674220189,0
1151,577645.0,5936563,1174.296436894888,0
1152,577645.0,5937563,233.4268702087627,0
1153,577645.0,5938563,327.64900238702194,0
1154,577645.0,5939563,74.09217559543318,0
1155,577645.0,5940563,167.66683473266352,0
1156,577645.0,5941563,98.01318886214554,0
1157,577645.0,5942563,129.89228317878207,0
1158,577645.0,5943563,67.91387343055283,0
1159,577645.0,5944563,226.6139145405324,0
1160,577645.0,5945563,43.01185543614393,0
1161,577645.0,5946563,73.64389235471387,0
1162,577645.0,5947563,395.4869729320166,0
1163,577645.0,5948563,1303.6518418597136,0
1164,577645.0,5949563,1215.0544462272849,0
1165,577645.0,5950563,1086.8965883255883,0
1166,577645.0,5951563,337.0943288138094,0
1167,577645.0,5952563,94.92305956646243,0
1168,577645.0,5953563,222.88883446974276,0
1169,577645.0,5954563,116.15416224611673,0
1170,578645.0,5916563,478.50565906395076,0
1171,578645.0,5917563,31.54539707325194,4
1172,578645.0,5918563,54.50044071356331,0
1173,578645.0,5919563,24.320245270942515,0
1174,578645.0,5920563,19.491392222066168,0
1175,578645.0,5921563,9.752112475619127,0
1176,578645.0,5922563,48.0339416083702,0
1177,578645.0,5923563,23.90024059905938,0
1178,578645.0,5924563,6.475781041729489,0
1179,578645.0,5925563,42.21052777612914,0
1180,578645.0,5926563,29.742231200376036,0
1181,578645.0,5927563,55.22200124813693,1
1182,578645.0,5928563,49.213019934904416,0
1183,578645.0,5929563,116.00199069021743,1
1184,578645.0,5930563,491.421240531725,0
1185,578645.0,5931563,1367.3337260140265,0
1186,578645.0,5932563,1191.6376588276514,0
1187,578645.0,5933563,1512.8978792107616,0
1188,578645.0,5934563,1847.836984606201,0
1189,578645.0,5935563,1976.0478986219605,0
1190,578645.0,5936563,1333.1304091145287,0
1191,578645.0,5937563,350.16127881777646,0
1192,578645.0,5938563,197.69597794159188,0
1193,578645.0,5939563,262.8560322112373,0
1194,578645.0,5940563,138.05752205395433,1
1195,578645.0,5941563,97.54058041290399,0
1196,578645.0,5942563,55.89056938623241,0
1197,578645.0,5943563,264.36586897585613,0
1198,578645.0,5944563,120.65652350260905,1
1199,578645.0,5945563,226.42174507148405,1
1200,578645.0,5946563,304.07602170129076,0
1201,578645.0,5947563,948.6806128207812,0
1202,578645.0,5948563,1801.1252706331775,0
1203,578645.0,5949563,2208.5113392198505,0
1204,578645.0,5950563,1559.1359519280652,0
1205,578645.0,5951563,842.8064124552515,0
1206,578645.0,5952563,447.1970684647665,0
1207,578645.0,5953563,16.720262879493568,0
1208,578645.0,5954563,292.28873202282637,0
1209,579645.0,5916563,718.6904001229585,0
1210,579645.0,5917563,10.00336537279509,0
1211,579645.0,5918563,17.658518584886274,0
1212,579645.0,5919563,9.430133553660582,0
1213,579645.0,5920563,34.82968242051214,0
1214,579645.0,5921563,19.057804072426034,0
1215,579645.0,5922563,32.467282692286226,0
1216,579645.0,5923563,52.15597359210234,0
1217,579645.0,5924563,1.6139584421682704,1
1218,579645.0,5925563,41.567204748103705,0
1219,579645.0,5926563,31.306297788639533,3
1220,579645.0,5927563,7.150132000961421,3
1221,579645.0,5928563,69.96768377163832,9
1222,579645.0,5929563,119.92639191977351,0
1223,579645.0,5930563,328.80696737609475,0
1224,579645.0,5931563,1027.008093266959,0
1225,579645.0,5932563,1931.538063603836,0
1226,579645.0,5933563,2381.1749347893224,0
1227,579645.0,5934563,2847.40917238091,0
1228,579645.0,5935563,2250.040591168403,0
1229,579645.0,5936563,1273.842678597979,0
1230,579645.0,5937563,333.29701396714034,0
1231,579645.0,5938563,453.8813620061222,0
1232,579645.0,5939563,432.7260272304067,0
1233,579645.0,5940563,576.0618796712914,0
1234,579645.0,5941563,362.4537050766505,0
1235,579645.0,5942563,159.84570831234447,0
1236,579645.0,5943563,129.84475485590943,0
1237,579645.0,5944563,508.3209761086818,0
1238,579645.0,5945563,592.2517362455701,0
1239,579645.0,5946563,1059.8854886802585,0
1240,579645.0,5947563,1656.8065466916837,0
1241,579645.0,5948563,2333.197638162196,0
1242,579645.0,5949563,2957.731773956326,0
1243,579645.0,5950563,2249.391066178141,0
1244,579645.0,5951563,1638.092111061387,0
1245,579645.0,5952563,1365.1684760013468,0
1246,579645.0,5953563,1005.7298911222156,0
1247,579645.0,5954563,1046.7888251303216,0
1248,580645.0,5916563,483.6246320950144,0
1249,580645.0,5917563,8.802409844365409,1
1250,580645.0,5918563,6.5109098141875545,1
1251,580645.0,5919563,11.78372048682948,0
1252,580645.0,5920563,18.139289302421698,0
1253,580645.0,5921563,9.648202580360246,0
1254,580645.0,5922563,16.81752280882684,0
1255,580645.0,5923563,12.645092483973073,0
1256,580645.0,5924563,9.686518274761001,0
1257,580645.0,5925563,42.536622867527356,0
1258,580645.0,5926563,16.5158829668949,3
1259,580645.0,5927563,179.51897053789224,11
1260,580645.0,5928563,153.32133022732373,0
1261,580645.0,5929563,156.09766571699777,0
1262,580645.0,5930563,278.7097675316963,0
1263,580645.0,5931563,931.3650721853812,0
1264,580645.0,5932563,1882.4278379798527,0
1265,580645.0,5933563,2866.989402267843,0
1266,580645.0,5934563,3487.697993682516,0
1267,580645.0,5935563,2568.2664589806564,0
1268,580645.0,5936563,1740.0999722754532,0
1269,580645.0,5937563,1178.948397440879,0
1270,580645.0,5938563,1301.475099373192,0
1271,580645.0,5939563,1431.1214090824926,0
1272,580645.0,5940563,1575.0322723089168,0
1273,580645.0,5941563,945.6732551844249,0
1274,580645.0,5942563,133.29009753537972,0
1275,580645.0,5943563,72.66892242339188,0
1276,580645.0,5944563,970.9505234847726,0
1277,580645.0,5945563,1575.1876701137435,0
1278,580645.0,5946563,1854.4780867245142,0
1279,580645.0,5947563,2472.9756893979984,0
1280,580645.0,5948563,3047.757248657455,0
1281,580645.0,5949563,3661.8571365262706,0
1282,580645.0,5950563,3005.4589140508797,0
1283,580645.0,5951563,2579.9939689401235,0
1284,580645.0,5952563,2215.543939863112,0
1285,580645.0,5953563,1982.0273731877016,0
1286,580645.0,5954563,1987.1340404896566,0
1287,581645.0,5916563,365.94925176768544,0
1288,581645.0,5917563,28.382518684322637,0
1289,581645.0,5918563,55.41168216829243,0
1290,581645.0,5919563,40.69630074552662,0
1291,581645.0,5920563,2.0268891273791123,0
1292,581645.0,5921563,38.17343110455995,0
1293,581645.0,5922563,16.517295106488003,0
1294,581645.0,5923563,23.944353424008455,0
1295,581645.0,5924563,1.770840362858426,0
1296,581645.0,5925563,19.674426103454923,1
1297,581645.0,5926563,111.51051474429488,0
1298,581645.0,5927563,88.14822553644727,2
1299,581645.0,5928563,318.1580207909599,0
1300,581645.0,5929563,575.3443262818159,0
1301,581645.0,5930563,1132.597284558965,0
1302,581645.0,5931563,1608.4114366317713,0
1303,581645.0,5932563,2314.353006620327,0
